"","date","year","month","day","births","dow","holiday","majorholiday"
"6252",1986-02-12,1986,2,12,10571,3,"Ash Wednesday",TRUE
"6253",1986-02-13,1986,2,13,10442,4,NA,FALSE
"6254",1986-02-14,1986,2,14,11412,5,"Valentine’s Day",TRUE
"6255",1986-02-15,1986,2,15,8927,6,NA,FALSE
"6256",1986-02-16,1986,2,16,8413,0,NA,FALSE
"6257",1986-02-17,1986,2,17,10237,1,"Alberta Family Day",FALSE
"6258",1986-02-18,1986,2,18,10919,2,NA,FALSE
"6259",1986-02-19,1986,2,19,10869,3,NA,FALSE
"6260",1986-02-20,1986,2,20,10654,4,NA,FALSE
"6261",1986-02-21,1986,2,21,10820,5,NA,FALSE
"6262",1986-02-22,1986,2,22,8969,6,NA,FALSE
"6263",1986-02-23,1986,2,23,8383,0,NA,FALSE
"6264",1986-02-24,1986,2,24,10563,1,NA,FALSE
"6265",1986-02-25,1986,2,25,10891,2,NA,FALSE
"6266",1986-02-26,1986,2,26,10716,3,NA,FALSE
"6267",1986-02-27,1986,2,27,10672,4,NA,FALSE
"6268",1986-02-28,1986,2,28,10883,5,NA,FALSE
"6269",1986-03-01,1986,3,1,8776,6,NA,FALSE
"6270",1986-03-02,1986,3,2,8334,0,NA,FALSE
"6271",1986-03-03,1986,3,3,10671,1,NA,FALSE
"6272",1986-03-04,1986,3,4,10926,2,NA,FALSE
"6273",1986-03-05,1986,3,5,10651,3,NA,FALSE
"6274",1986-03-06,1986,3,6,10783,4,NA,FALSE
"6275",1986-03-07,1986,3,7,11033,5,NA,FALSE
"6276",1986-03-08,1986,3,8,8763,6,NA,FALSE
"6277",1986-03-09,1986,3,9,8240,0,NA,FALSE
"6278",1986-03-10,1986,3,10,10839,1,"Commonwealth Day",FALSE
"6279",1986-03-11,1986,3,11,10958,2,NA,FALSE
"6280",1986-03-12,1986,3,12,10744,3,NA,FALSE
"6281",1986-03-13,1986,3,13,10522,4,NA,FALSE
"6282",1986-03-14,1986,3,14,10897,5,NA,FALSE
"6283",1986-03-15,1986,3,15,8854,6,NA,FALSE
"6284",1986-03-16,1986,3,16,8432,0,NA,FALSE
"6285",1986-03-17,1986,3,17,10670,1,"St. Patrick’s day",TRUE
"6286",1986-03-18,1986,3,18,10865,2,NA,FALSE
"6287",1986-03-19,1986,3,19,10710,3,NA,FALSE
"6288",1986-03-20,1986,3,20,10743,4,"Vernal Equinox",FALSE
"6289",1986-03-21,1986,3,21,10984,5,NA,FALSE
"6290",1986-03-22,1986,3,22,8554,6,NA,FALSE
"6291",1986-03-23,1986,3,23,8387,0,"Palm Sunday",TRUE
"6292",1986-03-24,1986,3,24,10542,1,NA,FALSE
"6293",1986-03-25,1986,3,25,11144,2,NA,FALSE
"6294",1986-03-26,1986,3,26,10872,3,NA,FALSE
"6295",1986-03-27,1986,3,27,11081,4,NA,FALSE
"6296",1986-03-28,1986,3,28,10813,5,"Good Friday",TRUE
"6297",1986-03-29,1986,3,29,8817,6,NA,FALSE
"6298",1986-03-30,1986,3,30,8572,0,"Easter Sunday",TRUE
"6299",1986-03-31,1986,3,31,10569,1,"Easter Monday",TRUE
"6300",1986-04-01,1986,4,1,10569,2,"April Fools’ Day",TRUE
"6301",1986-04-02,1986,4,2,10683,3,NA,FALSE
"6302",1986-04-03,1986,4,3,11000,4,NA,FALSE
"6303",1986-04-04,1986,4,4,10807,5,NA,FALSE
"6304",1986-04-05,1986,4,5,8944,6,NA,FALSE
"6305",1986-04-06,1986,4,6,8289,0,NA,FALSE
"6306",1986-04-07,1986,4,7,10720,1,NA,FALSE
"6307",1986-04-08,1986,4,8,11217,2,NA,FALSE
"6308",1986-04-09,1986,4,9,10656,3,NA,FALSE
"6309",1986-04-10,1986,4,10,10621,4,NA,FALSE
"6310",1986-04-11,1986,4,11,10486,5,NA,FALSE
"6311",1986-04-12,1986,4,12,8608,6,NA,FALSE
"6312",1986-04-13,1986,4,13,8295,0,NA,FALSE
"6313",1986-04-14,1986,4,14,10658,1,NA,FALSE
"6314",1986-04-15,1986,4,15,10876,2,NA,FALSE
"6315",1986-04-16,1986,4,16,10609,3,NA,FALSE
"6316",1986-04-17,1986,4,17,10664,4,NA,FALSE
"6317",1986-04-18,1986,4,18,10549,5,NA,FALSE
"6318",1986-04-19,1986,4,19,8679,6,NA,FALSE
"6319",1986-04-20,1986,4,20,8382,0,NA,FALSE
"6320",1986-04-21,1986,4,21,10447,1,NA,FALSE
"6321",1986-04-22,1986,4,22,10896,2,"Earth Day",FALSE
"6322",1986-04-23,1986,4,23,10341,3,NA,FALSE
"6323",1986-04-24,1986,4,24,10572,4,NA,FALSE
"6324",1986-04-25,1986,4,25,10988,5,"ANZAC Day",FALSE
"6325",1986-04-26,1986,4,26,9023,6,NA,FALSE
"6326",1986-04-27,1986,4,27,8167,0,"Daylight Saving Time Start",FALSE
"6327",1986-04-28,1986,4,28,10820,1,NA,FALSE
"6328",1986-04-29,1986,4,29,11003,2,NA,FALSE
"6329",1986-04-30,1986,4,30,10881,3,NA,FALSE
"6330",1986-05-01,1986,5,1,10962,4,NA,FALSE
"6331",1986-05-02,1986,5,2,10821,5,NA,FALSE
"6332",1986-05-03,1986,5,3,8524,6,NA,FALSE
"6333",1986-05-04,1986,5,4,7921,0,NA,FALSE
"6334",1986-05-05,1986,5,5,10494,1,"Cinco de Mayo",TRUE
"6335",1986-05-06,1986,5,6,11018,2,NA,FALSE
"6336",1986-05-07,1986,5,7,10640,3,NA,FALSE
"6337",1986-05-08,1986,5,8,10517,4,NA,FALSE
"6338",1986-05-09,1986,5,9,10813,5,"Europe Day",FALSE
"6339",1986-05-10,1986,5,10,8835,6,NA,FALSE
"6340",1986-05-11,1986,5,11,8358,0,"Mother’s Day",TRUE
"6341",1986-05-12,1986,5,12,10637,1,NA,FALSE
"6342",1986-05-13,1986,5,13,10959,2,NA,FALSE
"6343",1986-05-14,1986,5,14,10750,3,NA,FALSE
"6344",1986-05-15,1986,5,15,10886,4,NA,FALSE
"6345",1986-05-16,1986,5,16,11116,5,NA,FALSE
"6346",1986-05-17,1986,5,17,8880,6,"Armed Forces Day",FALSE
"6347",1986-05-18,1986,5,18,8602,0,NA,FALSE
"6348",1986-05-19,1986,5,19,10785,1,"Victoria Day",FALSE
"6349",1986-05-20,1986,5,20,11221,2,NA,FALSE
"6350",1986-05-21,1986,5,21,10719,3,NA,FALSE
"6351",1986-05-22,1986,5,22,10781,4,NA,FALSE
"6352",1986-05-23,1986,5,23,11284,5,NA,FALSE
"6353",1986-05-24,1986,5,24,8937,6,NA,FALSE
"6354",1986-05-25,1986,5,25,8442,0,NA,FALSE
"6355",1986-05-26,1986,5,26,8838,1,"Memorial Day",TRUE
"6356",1986-05-27,1986,5,27,11086,2,NA,FALSE
"6357",1986-05-28,1986,5,28,11454,3,NA,FALSE
"6358",1986-05-29,1986,5,29,11348,4,NA,FALSE
"6359",1986-05-30,1986,5,30,11560,5,NA,FALSE
"6360",1986-05-31,1986,5,31,9131,6,NA,FALSE
"6361",1986-06-01,1986,6,1,8579,0,NA,FALSE
"6362",1986-06-02,1986,6,2,10757,1,NA,FALSE
"6363",1986-06-03,1986,6,3,10785,2,NA,FALSE
"6364",1986-06-04,1986,6,4,10762,3,NA,FALSE
"6365",1986-06-05,1986,6,5,10923,4,NA,FALSE
"6366",1986-06-06,1986,6,6,11010,5,NA,FALSE
"6367",1986-06-07,1986,6,7,8664,6,NA,FALSE
"6368",1986-06-08,1986,6,8,8405,0,NA,FALSE
"6369",1986-06-09,1986,6,9,10632,1,"Australian Queen’s Birthday",FALSE
"6370",1986-06-10,1986,6,10,10879,2,NA,FALSE
"6371",1986-06-11,1986,6,11,10998,3,NA,FALSE
"6372",1986-06-12,1986,6,12,11111,4,NA,FALSE
"6373",1986-06-13,1986,6,13,10411,5,NA,FALSE
"6374",1986-06-14,1986,6,14,8643,6,NA,FALSE
"6375",1986-06-15,1986,6,15,8528,0,"Father’s Day",TRUE
"6376",1986-06-16,1986,6,16,11051,1,NA,FALSE
"6377",1986-06-17,1986,6,17,11361,2,NA,FALSE
"6378",1986-06-18,1986,6,18,10692,3,NA,FALSE
"6379",1986-06-19,1986,6,19,10676,4,NA,FALSE
"6380",1986-06-20,1986,6,20,11154,5,NA,FALSE
"6381",1986-06-21,1986,6,21,8857,6,"Summer Solstice",FALSE
"6382",1986-06-22,1986,6,22,8473,0,NA,FALSE
"6383",1986-06-23,1986,6,23,10968,1,NA,FALSE
"6384",1986-06-24,1986,6,24,11532,2,"St. Jean-Baptiste Day",FALSE
